promotion_id,customer_id,product_id,erp_source,promotion_type,baseline_price,promotional_price,discount_pct,discount_amount,volume_units,trade_spend_amount,volume_uplift_pct,promo_start_date,promo_end_date,transaction_date,approval_status,_ingestion_timestamp
PROMO00411,CUST009,PROD014,CLOUDSUITE,Seasonal Promotion,4.29,3.426,20.14,0.864,3665,3166.56,34.59,2024-10-06,2024-10-16,2024-10-06,APPROVED,2026-05-05T00:00:29.877220
PROMO00412,CUST012,PROD014,CLOUDSUITE,Market Development Fund,4.29,3.5148,18.07,0.7752,2077,1610.09,34.97,2024-06-01,2024-06-22,2024-06-01,APPROVED,2026-05-05T00:00:29.877239
PROMO00413,CUST005,PROD006,NAV2,Market Development Fund,4.29,3.3359,22.24,0.9541,762,727.02,34.76,2024-08-12,2024-08-26,2024-08-12,APPROVED,2026-05-05T00:00:29.877253
PROMO00414,CUST004,PROD013,NAV1,Clearance,1.89,1.5167,19.75,0.3733,2922,1090.78,20.31,2024-12-29,2025-01-10,2024-12-29,APPROVED,2026-05-05T00:00:29.877268
PROMO00415,CUST010,PROD003,NAV2,Volume Discount,2.29,1.816,20.7,0.474,1745,827.13,17.8,2025-02-16,2025-03-12,2025-02-16,APPROVED,2026-05-05T00:00:29.877278
PROMO00416,CUST005,PROD010,NAV2,New Product Launch,1.49,1.2549,15.78,0.2351,2701,635.01,6.57,2024-12-26,2025-01-10,2024-12-26,APPROVED,2026-05-05T00:00:29.877289
PROMO00417,CUST009,PROD015,CLOUDSUITE,Market Development Fund,1.45,1.1804,18.59,0.2696,830,223.77,26.43,2024-03-10,2024-03-18,2024-03-10,APPROVED,2026-05-05T00:00:29.877302
PROMO00418,CUST005,PROD014,NAV2,Seasonal Promotion,4.29,3.5127,18.12,0.7773,1137,883.79,23.46,2024-05-07,2024-05-21,2024-05-07,APPROVED,2026-05-05T00:00:29.877313
PROMO00419,CUST011,PROD007,NAV1,New Product Launch,0.99,0.8436,14.79,0.1464,4780,699.79,20.11,2024-11-19,2024-12-08,2024-11-19,APPROVED,2026-05-05T00:00:29.877323
PROMO00420,CUST008,PROD002,TROPOS,Clearance,1.09,0.8974,17.67,0.1926,812,156.39,24.99,2024-07-25,2024-08-12,2024-07-25,APPROVED,2026-05-05T00:00:29.877334
PROMO00421,CUST008,PROD008,TROPOS,Market Development Fund,1.49,1.3179,11.55,0.1721,70,12.05,24.31,2025-01-31,2025-02-21,2025-01-31,APPROVED,2026-05-05T00:00:29.877344
PROMO00422,CUST011,PROD011,NAV1,Clearance,1.49,1.2076,18.95,0.2824,568,160.4,10.91,2025-02-11,2025-03-03,2025-02-11,APPROVED,2026-05-05T00:00:29.877355
PROMO00423,CUST004,PROD008,NAV1,Clearance,1.49,1.3355,10.37,0.1545,2373,366.63,18.12,2024-06-21,2024-07-16,2024-06-21,APPROVED,2026-05-05T00:00:29.877365
PROMO00424,CUST008,PROD013,TROPOS,Volume Discount,1.89,1.6657,11.87,0.2243,446,100.04,20.05,2024-01-24,2024-02-14,2024-01-24,APPROVED,2026-05-05T00:00:29.877378
PROMO00425,CUST001,PROD002,NAV1,Retailer Event,1.09,0.8329,23.59,0.2571,1344,345.54,-4.97,2024-08-13,2024-09-02,2024-08-13,APPROVED,2026-05-05T00:00:29.877389
PROMO00426,CUST004,PROD012,NAV1,Market Development Fund,4.49,3.4488,23.19,1.0412,2522,2625.91,32.31,2024-03-22,2024-04-06,2024-03-22,APPROVED,2026-05-05T00:00:29.877399
PROMO00427,CUST002,PROD011,NAV2,Bundle Deal,1.49,1.3081,12.21,0.1819,725,131.88,31.15,2024-07-09,2024-07-21,2024-07-09,APPROVED,2026-05-05T00:00:29.877414
PROMO00428,CUST001,PROD007,NAV1,Bundle Deal,0.99,0.8167,17.51,0.1733,1968,341.05,-1.35,2024-08-07,2024-08-17,2024-08-07,APPROVED,2026-05-05T00:00:29.877425
PROMO00429,CUST001,PROD004,NAV1,Seasonal Promotion,3.99,3.4099,14.54,0.5801,1137,659.57,15.78,2024-10-30,2024-11-20,2024-10-30,APPROVED,2026-05-05T00:00:29.877438
PROMO00430,CUST001,PROD001,NAV1,Bundle Deal,1.09,0.8839,18.91,0.2061,1037,213.73,0.29,2024-08-04,2024-08-13,2024-08-04,APPROVED,2026-05-05T00:00:29.877448
PROMO00431,CUST004,PROD007,NAV1,New Product Launch,0.99,0.9228,6.79,0.0672,889,59.74,9.7,2024-02-22,2024-03-09,2024-02-22,APPROVED,2026-05-05T00:00:29.877459
PROMO00432,CUST003,PROD007,CLOUDSUITE,Bundle Deal,0.99,0.7873,20.47,0.2027,1140,231.08,0.71,2024-11-24,2024-12-17,2024-11-24,APPROVED,2026-05-05T00:00:29.877469
PROMO00433,CUST010,PROD001,NAV2,New Product Launch,1.09,0.9024,17.21,0.1876,1394,261.51,23.9,2024-08-13,2024-09-09,2024-08-13,APPROVED,2026-05-05T00:00:29.877479
PROMO00434,CUST012,PROD003,CLOUDSUITE,Volume Discount,2.29,1.7541,23.4,0.5359,3674,1968.9,30.86,2024-04-21,2024-05-02,2024-04-21,APPROVED,2026-05-05T00:00:29.877490
PROMO00435,CUST002,PROD010,NAV2,New Product Launch,1.49,1.198,19.6,0.292,2929,855.27,26.64,2024-08-07,2024-08-21,2024-08-07,APPROVED,2026-05-05T00:00:29.877500
PROMO00436,CUST005,PROD011,NAV2,Clearance,1.49,1.3905,6.68,0.0995,4583,456.01,23.85,2024-11-03,2024-11-19,2024-11-03,APPROVED,2026-05-05T00:00:29.877510
PROMO00437,CUST012,PROD001,CLOUDSUITE,Clearance,1.09,0.8506,21.96,0.2394,2521,603.53,19.28,2024-04-15,2024-04-28,2024-04-15,APPROVED,2026-05-05T00:00:29.877520
PROMO00438,CUST012,PROD007,CLOUDSUITE,Market Development Fund,0.99,0.882,10.91,0.108,497,53.68,33.19,2025-02-05,2025-02-27,2025-02-05,APPROVED,2026-05-05T00:00:29.877531
PROMO00439,CUST007,PROD002,M3_V133,Clearance,1.09,0.983,9.82,0.107,4915,525.91,30.55,2024-02-06,2024-02-13,2024-02-06,APPROVED,2026-05-05T00:00:29.877541
PROMO00440,CUST006,PROD015,M3_V133,Retailer Event,1.45,1.2857,11.33,0.1643,3218,528.72,9.62,2024-10-18,2024-11-15,2024-10-18,APPROVED,2026-05-05T00:00:29.877551
PROMO00441,CUST003,PROD013,CLOUDSUITE,Clearance,1.89,1.6175,14.42,0.2725,647,176.31,-2.3,2024-01-09,2024-01-24,2024-01-09,APPROVED,2026-05-05T00:00:29.877562
PROMO00442,CUST004,PROD001,NAV1,New Product Launch,1.09,0.8344,23.45,0.2556,3310,846.04,20.14,2024-09-16,2024-10-09,2024-09-16,APPROVED,2026-05-05T00:00:29.877577
PROMO00443,CUST007,PROD007,M3_V133,Clearance,0.99,0.8015,19.04,0.1885,725,136.66,16.51,2024-11-23,2024-12-04,2024-11-23,APPROVED,2026-05-05T00:00:29.877588
PROMO00444,CUST005,PROD002,NAV2,Market Development Fund,1.09,0.9679,11.2,0.1221,4238,517.46,1.22,2024-04-14,2024-05-01,2024-04-14,APPROVED,2026-05-05T00:00:29.877598
PROMO00445,CUST007,PROD010,M3_V133,Bundle Deal,1.49,1.2264,17.69,0.2636,591,155.79,12.5,2024-06-07,2024-06-21,2024-06-07,APPROVED,2026-05-05T00:00:29.877608
PROMO00446,CUST001,PROD004,NAV1,Retailer Event,3.99,3.7219,6.72,0.2681,3609,967.57,19.49,2024-02-29,2024-03-08,2024-02-29,APPROVED,2026-05-05T00:00:29.877619
PROMO00447,CUST005,PROD011,NAV2,Volume Discount,1.49,1.1945,19.83,0.2955,1488,439.7,23.32,2024-03-02,2024-03-09,2024-03-02,APPROVED,2026-05-05T00:00:29.877629
PROMO00448,CUST003,PROD008,CLOUDSUITE,New Product Launch,1.49,0.4011,73.08,1.0889,2173,2366.18,0.08,2024-03-26,2024-04-10,2024-03-26,APPROVED,2026-05-05T00:00:29.877640
PROMO00449,CUST012,PROD015,CLOUDSUITE,Market Development Fund,1.45,1.3433,7.36,0.1067,290,30.94,12.17,2024-06-20,2024-07-13,2024-06-20,APPROVED,2026-05-05T00:00:29.877651
PROMO00450,CUST002,PROD005,NAV2,Volume Discount,3.49,2.8182,19.25,0.6718,4773,3206.5,14.85,2024-11-17,2024-12-10,2024-11-17,APPROVED,2026-05-05T00:00:29.877661
PROMO00451,CUST006,PROD001,M3_V133,New Product Launch,1.09,0.9266,14.99,0.1634,4693,766.84,1.29,2024-03-26,2024-04-05,2024-03-26,APPROVED,2026-05-05T00:00:29.877671
PROMO00452,CUST010,PROD011,NAV2,Clearance,1.49,1.2,19.46,0.29,1921,557.09,-4.9,2025-01-14,2025-01-21,2025-01-14,APPROVED,2026-05-05T00:00:29.877681
PROMO00453,CUST004,PROD001,NAV1,Seasonal Promotion,1.09,0.9326,14.44,0.1574,3187,501.63,32.25,2024-03-17,2024-03-25,2024-03-17,APPROVED,2026-05-05T00:00:29.877692
PROMO00454,CUST009,PROD013,CLOUDSUITE,New Product Launch,1.89,1.45,23.28,0.44,3485,1533.4,4.93,2024-04-24,2024-05-11,2024-04-24,APPROVED,2026-05-05T00:00:29.877702
PROMO00455,CUST005,PROD014,NAV2,Clearance,4.29,4.0086,6.56,0.2814,3104,873.47,21.93,2024-03-02,2024-03-10,2024-03-02,APPROVED,2026-05-05T00:00:29.877719
PROMO00456,CUST003,PROD004,CLOUDSUITE,Volume Discount,3.99,3.1485,21.09,0.8415,426,358.48,30.08,2024-07-24,2024-08-09,2024-07-24,APPROVED,2026-05-05T00:00:29.877729
PROMO00457,CUST005,PROD006,NAV2,New Product Launch,4.29,4.0013,6.73,0.2887,3791,1094.46,3.03,2024-01-05,2024-01-30,2024-01-05,APPROVED,2026-05-05T00:00:29.877739
PROMO00458,CUST005,PROD012,NAV2,Market Development Fund,4.49,1.2752,71.6,3.2148,4897,15742.88,26.04,2024-09-09,2024-10-03,2024-09-09,APPROVED,2026-05-05T00:00:29.877751
PROMO00459,CUST004,PROD003,NAV1,Seasonal Promotion,2.29,2.1725,5.13,0.1175,3409,400.56,16.66,2024-01-13,2024-02-09,2024-01-13,APPROVED,2026-05-05T00:00:29.877761
PROMO00460,CUST012,PROD015,CLOUDSUITE,Market Development Fund,1.45,1.3747,5.19,0.0753,2794,210.39,21.29,2024-01-01,2024-01-17,2024-01-01,APPROVED,2026-05-05T00:00:29.877771
PROMO00461,CUST002,PROD004,NAV2,Retailer Event,3.99,3.3676,15.6,0.6224,2001,1245.42,33.45,2024-08-02,2024-08-13,2024-08-02,APPROVED,2026-05-05T00:00:29.877784
PROMO00462,CUST012,PROD005,CLOUDSUITE,Retailer Event,3.49,3.2506,6.86,0.2394,1946,465.87,23.03,2024-09-23,2024-10-11,2024-09-23,APPROVED,2026-05-05T00:00:29.877795
PROMO00463,CUST008,PROD012,TROPOS,Seasonal Promotion,4.49,4.1892,6.7,0.3008,832,250.27,20.49,2024-09-15,2024-10-04,2024-09-15,APPROVED,2026-05-05T00:00:29.877805
PROMO00464,CUST002,PROD010,NAV2,Seasonal Promotion,1.49,1.2462,16.36,0.2438,3613,880.85,4.47,2024-12-05,2024-12-20,2024-12-05,APPROVED,2026-05-05T00:00:29.877818
PROMO00465,CUST006,PROD015,M3_V133,Retailer Event,1.45,1.1452,21.02,0.3048,2722,829.67,5.88,2024-06-11,2024-06-20,2024-06-11,APPROVED,2026-05-05T00:00:29.877828
PROMO00466,CUST004,PROD003,NAV1,Seasonal Promotion,2.29,1.8183,20.6,0.4717,4839,2282.56,-0.77,2024-02-25,2024-03-17,2024-02-25,APPROVED,2026-05-05T00:00:29.877838
PROMO00467,CUST008,PROD006,TROPOS,Market Development Fund,4.29,3.7267,13.13,0.5633,4440,2501.05,3.31,2024-07-02,2024-07-18,2024-07-02,APPROVED,2026-05-05T00:00:29.877848
PROMO00468,CUST008,PROD005,TROPOS,Market Development Fund,3.49,2.7205,22.05,0.7695,790,607.91,22.44,2024-03-21,2024-04-16,2024-03-21,APPROVED,2026-05-05T00:00:29.877862
PROMO00469,CUST001,PROD004,NAV1,Volume Discount,3.99,3.1234,21.72,0.8666,2735,2370.15,23.45,2024-03-16,2024-04-03,2024-03-16,APPROVED,2026-05-05T00:00:29.877872
PROMO00470,CUST007,PROD009,M3_V133,Market Development Fund,4.99,4.6916,5.98,0.2984,2498,745.4,34.63,2024-05-13,2024-05-20,2024-05-13,APPROVED,2026-05-05T00:00:29.877883
PROMO00471,CUST007,PROD014,M3_V133,Volume Discount,4.29,3.6877,14.04,0.6023,4556,2744.08,13.48,2024-05-07,2024-05-18,2024-05-07,APPROVED,2026-05-05T00:00:29.877893
PROMO00472,CUST002,PROD001,NAV2,Seasonal Promotion,1.09,1.0221,6.23,0.0679,1870,126.97,27.95,2024-03-07,2024-03-25,2024-03-07,APPROVED,2026-05-05T00:00:29.877903
PROMO00473,CUST011,PROD011,NAV1,Clearance,1.49,1.1361,23.75,0.3539,738,261.18,5.35,2024-10-25,2024-11-03,2024-10-25,APPROVED,2026-05-05T00:00:29.877913
PROMO00474,CUST001,PROD002,NAV1,Seasonal Promotion,1.09,0.9923,8.96,0.0977,3682,359.73,-1.32,2025-02-18,2025-03-07,2025-02-18,APPROVED,2026-05-05T00:00:29.877924
PROMO00475,CUST002,PROD001,NAV2,Clearance,1.09,0.83,23.85,0.26,464,120.64,12.33,2024-03-27,2024-04-15,2024-03-27,APPROVED,2026-05-05T00:00:29.877934
PROMO00476,CUST008,PROD001,TROPOS,New Product Launch,1.09,0.9521,12.65,0.1379,3545,488.86,3.59,2024-03-29,2024-04-10,2024-03-29,APPROVED,2026-05-05T00:00:29.877945
PROMO00477,CUST005,PROD005,NAV2,New Product Launch,3.49,1.2662,63.72,2.2238,2063,4587.7,14.96,2024-11-27,2024-12-21,2024-11-27,APPROVED,2026-05-05T00:00:29.877956
PROMO00478,CUST008,PROD001,TROPOS,Retailer Event,1.09,1.0164,6.75,0.0736,3187,234.56,2.98,2024-03-11,2024-04-03,2024-03-11,APPROVED,2026-05-05T00:00:29.877966
PROMO00479,CUST004,PROD011,NAV1,Volume Discount,1.49,1.1193,24.88,0.3707,4503,1669.26,34.58,2025-02-10,2025-02-28,2025-02-10,APPROVED,2026-05-05T00:00:29.877978
PROMO00480,CUST008,PROD009,TROPOS,Clearance,4.99,3.9606,20.63,1.0294,2868,2952.32,7.86,2024-10-16,2024-10-31,2024-10-16,APPROVED,2026-05-05T00:00:29.877991
PROMO00481,CUST003,PROD001,CLOUDSUITE,Market Development Fund,1.09,0.966,11.38,0.124,1844,228.66,26.14,2024-01-16,2024-01-24,2024-01-16,APPROVED,2026-05-05T00:00:29.878002
PROMO00482,CUST008,PROD009,TROPOS,Seasonal Promotion,4.99,4.3837,12.15,0.6063,4834,2930.85,-0.99,2024-04-29,2024-05-27,2024-04-29,APPROVED,2026-05-05T00:00:29.878012
PROMO00483,CUST004,PROD005,NAV1,Seasonal Promotion,3.49,2.9431,15.67,0.5469,508,277.83,18.03,2025-01-26,2025-02-14,2025-01-26,APPROVED,2026-05-05T00:00:29.878023
PROMO00484,CUST006,PROD015,M3_V133,Seasonal Promotion,1.45,1.1342,21.78,0.3158,1473,465.17,18.7,2024-03-31,2024-04-18,2024-03-31,APPROVED,2026-05-05T00:00:29.878037
PROMO00485,CUST010,PROD001,NAV2,Clearance,1.09,0.8821,19.07,0.2079,2930,609.15,0.68,2024-10-17,2024-10-30,2024-10-17,APPROVED,2026-05-05T00:00:29.878048
PROMO00486,CUST008,PROD009,TROPOS,Volume Discount,4.99,4.4321,11.18,0.5579,4067,2268.98,-2.75,2024-01-20,2024-02-15,2024-01-20,APPROVED,2026-05-05T00:00:29.878058
PROMO00487,CUST004,PROD001,NAV1,Clearance,1.09,0.9207,15.53,0.1693,55,9.31,3.06,2024-06-18,2024-06-29,2024-06-18,APPROVED,2026-05-05T00:00:29.878068
PROMO00488,CUST006,PROD012,M3_V133,Volume Discount,4.49,4.1061,8.55,0.3839,2700,1036.53,0.91,2024-01-31,2024-02-11,2024-01-31,APPROVED,2026-05-05T00:00:29.878078
PROMO00489,CUST002,PROD014,NAV2,New Product Launch,4.29,3.6238,15.53,0.6662,3039,2024.58,23.18,2024-02-07,2024-03-06,2024-02-07,APPROVED,2026-05-05T00:00:29.878089
PROMO00490,CUST007,PROD010,M3_V133,Seasonal Promotion,1.49,1.3854,7.02,0.1046,2522,263.8,34.03,2024-06-14,2024-07-04,2024-06-14,APPROVED,2026-05-05T00:00:29.878099
PROMO00491,CUST011,PROD008,NAV1,Clearance,1.49,1.2221,17.98,0.2679,1477,395.69,22.74,2024-12-28,2025-01-23,2024-12-28,APPROVED,2026-05-05T00:00:29.878109
PROMO00492,CUST006,PROD004,M3_V133,New Product Launch,3.99,3.2594,18.31,0.7306,1486,1085.67,24.36,2024-07-12,2024-07-28,2024-07-12,APPROVED,2026-05-05T00:00:29.878119
PROMO00493,CUST003,PROD003,CLOUDSUITE,Market Development Fund,2.29,1.8416,19.58,0.4484,4742,2126.31,34.77,2024-07-19,2024-08-13,2024-07-19,APPROVED,2026-05-05T00:00:29.878132
PROMO00494,CUST001,PROD003,NAV1,Clearance,2.29,1.8996,17.05,0.3904,1859,725.75,-0.84,2024-11-23,2024-12-15,2024-11-23,APPROVED,2026-05-05T00:00:29.878143
PROMO00495,CUST003,PROD006,CLOUDSUITE,New Product Launch,4.29,3.4359,19.91,0.8541,1999,1707.35,1.72,2024-06-26,2024-07-05,2024-06-26,APPROVED,2026-05-05T00:00:29.878153
PROMO00496,CUST012,PROD011,CLOUDSUITE,Volume Discount,1.49,1.2251,17.78,0.2649,2800,741.72,5.61,2024-08-16,2024-08-30,2024-08-16,APPROVED,2026-05-05T00:00:29.878163
PROMO00497,CUST012,PROD002,CLOUDSUITE,Volume Discount,1.09,0.9591,12.01,0.1309,935,122.39,-3.07,2025-01-03,2025-01-24,2025-01-03,APPROVED,2026-05-05T00:00:29.878176
PROMO00498,CUST012,PROD007,CLOUDSUITE,Retailer Event,0.99,0.7486,24.38,0.2414,3441,830.66,9.05,2024-09-09,2024-09-28,2024-09-09,APPROVED,2026-05-05T00:00:29.878187
PROMO00499,CUST002,PROD014,NAV2,Market Development Fund,4.29,3.6641,14.59,0.6259,4785,2994.93,22.49,2024-11-29,2024-12-11,2024-11-29,APPROVED,2026-05-05T00:00:29.878197
PROMO00500,CUST008,PROD002,TROPOS,Volume Discount,1.09,0.8613,20.98,0.2287,323,73.87,7.75,2024-05-30,2024-06-09,2024-05-30,APPROVED,2026-05-05T00:00:29.878207
PROMO00501,CUST002,PROD006,NAV2,Bundle Deal,4.29,3.9296,8.4,0.3604,3125,1126.25,-2.0,2024-03-23,2024-04-01,2024-03-23,APPROVED,2026-05-05T00:00:29.878218
PROMO00502,CUST006,PROD010,M3_V133,Bundle Deal,1.49,0.2633,82.33,1.2267,303,371.69,1.6,2024-08-08,2024-08-28,2024-08-08,APPROVED,2026-05-05T00:00:29.878238
PROMO00503,CUST003,PROD001,CLOUDSUITE,Retailer Event,1.09,1.0134,7.03,0.0766,1733,132.75,22.89,2024-04-07,2024-05-01,2024-04-07,APPROVED,2026-05-05T00:00:29.878252
PROMO00504,CUST005,PROD011,NAV2,Volume Discount,1.49,1.3316,10.63,0.1584,1995,316.01,10.72,2024-02-19,2024-03-14,2024-02-19,APPROVED,2026-05-05T00:00:29.878262
PROMO00505,CUST008,PROD003,TROPOS,Volume Discount,2.29,2.1505,6.09,0.1395,81,11.3,6.78,2024-08-06,2024-09-03,2024-08-06,APPROVED,2026-05-05T00:00:29.878272
PROMO00506,CUST011,PROD010,NAV1,Seasonal Promotion,1.49,1.2723,14.61,0.2177,844,183.74,1.83,2024-01-14,2024-01-30,2024-01-14,APPROVED,2026-05-05T00:00:29.878285
PROMO00507,CUST002,PROD008,NAV2,Retailer Event,1.49,1.164,21.88,0.326,2576,839.78,13.84,2025-02-05,2025-03-05,2025-02-05,APPROVED,2026-05-05T00:00:29.878296
PROMO00508,CUST005,PROD002,NAV2,New Product Launch,1.09,0.8955,17.84,0.1945,3224,627.07,30.42,2024-04-04,2024-04-22,2024-04-04,APPROVED,2026-05-05T00:00:29.878306
PROMO00509,CUST003,PROD008,CLOUDSUITE,New Product Launch,1.49,1.4022,5.89,0.0878,3652,320.65,4.05,2024-08-26,2024-09-10,2024-08-26,APPROVED,2026-05-05T00:00:29.878316
PROMO00510,CUST010,PROD001,NAV2,Bundle Deal,1.09,1.0026,8.02,0.0874,842,73.59,8.75,2024-02-13,2024-03-08,2024-02-13,APPROVED,2026-05-05T00:00:29.878327
PROMO00511,CUST007,PROD013,M3_V133,Market Development Fund,1.89,1.5727,16.79,0.3173,4585,1454.82,10.48,2024-02-01,2024-02-24,2024-02-01,APPROVED,2026-05-05T00:00:29.878337
PROMO00512,CUST007,PROD009,M3_V133,Seasonal Promotion,4.99,4.0549,18.74,0.9351,3939,3683.36,14.05,2024-10-20,2024-10-29,2024-10-20,APPROVED,2026-05-05T00:00:29.878350
PROMO00513,CUST007,PROD015,M3_V133,Clearance,1.45,1.1298,22.08,0.3202,334,106.95,31.02,2024-09-14,2024-10-09,2024-09-14,APPROVED,2026-05-05T00:00:29.878360
PROMO00514,CUST011,PROD010,NAV1,Seasonal Promotion,1.49,1.3715,7.95,0.1185,3728,441.77,33.89,2024-03-29,2024-04-11,2024-03-29,APPROVED,2026-05-05T00:00:29.878371
PROMO00515,CUST003,PROD001,CLOUDSUITE,Market Development Fund,1.09,0.9432,13.47,0.1468,3616,530.83,20.09,2024-04-13,2024-05-09,2024-04-13,APPROVED,2026-05-05T00:00:29.878386
PROMO00516,CUST005,PROD006,NAV2,Retailer Event,4.29,3.2939,23.22,0.9961,598,595.67,17.25,2024-02-14,2024-03-09,2024-02-14,APPROVED,2026-05-05T00:00:29.878397
PROMO00517,CUST006,PROD014,M3_V133,Market Development Fund,4.29,3.8387,10.52,0.4513,3803,1716.29,23.02,2024-01-07,2024-02-01,2024-01-07,APPROVED,2026-05-05T00:00:29.878407
PROMO00518,CUST009,PROD013,CLOUDSUITE,Seasonal Promotion,1.89,1.6369,13.39,0.2531,3445,871.93,17.66,2024-03-17,2024-04-11,2024-03-17,APPROVED,2026-05-05T00:00:29.878417
PROMO00519,CUST002,PROD015,NAV2,New Product Launch,1.45,1.3469,7.11,0.1031,877,90.42,29.7,2025-02-06,2025-02-24,2025-02-06,APPROVED,2026-05-05T00:00:29.878431
PROMO00520,CUST007,PROD005,M3_V133,Clearance,3.49,3.0482,12.66,0.4418,4027,1779.13,13.92,2024-10-19,2024-10-31,2024-10-19,APPROVED,2026-05-05T00:00:29.878441
PROMO00521,CUST005,PROD007,NAV2,Retailer Event,0.99,0.912,7.88,0.078,3340,260.52,30.58,2024-01-20,2024-02-06,2024-01-20,APPROVED,2026-05-05T00:00:29.878452
PROMO00522,CUST012,PROD004,CLOUDSUITE,New Product Launch,3.99,3.751,5.99,0.239,3942,942.14,-4.19,2024-05-17,2024-06-02,2024-05-17,APPROVED,2026-05-05T00:00:29.878463
PROMO00523,CUST005,PROD005,NAV2,Seasonal Promotion,3.49,2.7271,21.86,0.7629,854,651.52,7.02,2024-04-26,2024-05-17,2024-04-26,APPROVED,2026-05-05T00:00:29.878473
PROMO00524,CUST006,PROD005,M3_V133,Retailer Event,3.49,2.8067,19.58,0.6833,781,533.66,3.46,2024-04-06,2024-04-26,2024-04-06,APPROVED,2026-05-05T00:00:29.878483
PROMO00525,CUST012,PROD008,CLOUDSUITE,Volume Discount,1.49,1.1892,20.19,0.3008,3113,936.39,15.61,2025-02-24,2025-03-08,2025-02-24,APPROVED,2026-05-05T00:00:29.878494
PROMO00526,CUST002,PROD005,NAV2,Market Development Fund,3.49,2.8203,19.19,0.6697,3354,2246.17,29.05,2024-03-10,2024-04-04,2024-03-10,APPROVED,2026-05-05T00:00:29.878504
PROMO00527,CUST001,PROD003,NAV1,Seasonal Promotion,2.29,2.0871,8.86,0.2029,1694,343.71,-3.68,2024-01-30,2024-02-07,2024-01-30,APPROVED,2026-05-05T00:00:29.878514
PROMO00528,CUST006,PROD012,M3_V133,Retailer Event,4.49,4.0868,8.98,0.4032,3067,1236.61,15.21,2025-02-25,2025-03-24,2025-02-25,APPROVED,2026-05-05T00:00:29.878525
PROMO00529,CUST002,PROD011,NAV2,Clearance,1.49,1.4064,5.61,0.0836,3101,259.24,12.84,2024-09-07,2024-09-29,2024-09-07,APPROVED,2026-05-05T00:00:29.878535
PROMO00530,CUST010,PROD009,NAV2,Bundle Deal,4.99,4.3912,12.0,0.5988,1389,831.73,28.23,2024-05-12,2024-05-21,2024-05-12,APPROVED,2026-05-05T00:00:29.878545
PROMO00531,CUST005,PROD001,NAV2,Market Development Fund,1.09,0.9512,12.73,0.1388,1384,192.1,33.6,2024-10-19,2024-11-02,2024-10-19,APPROVED,2026-05-05T00:00:29.878558
PROMO00532,CUST011,PROD004,NAV1,Retailer Event,3.99,3.2499,18.55,0.7401,2254,1668.19,15.53,2024-11-29,2024-12-27,2024-11-29,APPROVED,2026-05-05T00:00:29.878569
PROMO00533,CUST001,PROD008,NAV1,Market Development Fund,1.49,1.1439,23.23,0.3461,1468,508.07,-4.66,2024-11-03,2024-11-18,2024-11-03,APPROVED,2026-05-05T00:00:29.878579
PROMO00534,CUST010,PROD013,NAV2,Retailer Event,1.89,1.439,23.86,0.451,2305,1039.55,29.06,2024-08-04,2024-08-25,2024-08-04,APPROVED,2026-05-05T00:00:29.878594
PROMO00535,CUST005,PROD004,NAV2,Clearance,3.99,3.4182,14.33,0.5718,4315,2467.32,10.89,2025-02-26,2025-03-08,2025-02-26,APPROVED,2026-05-05T00:00:29.878604
PROMO00536,CUST001,PROD009,NAV1,Bundle Deal,4.99,3.743,24.99,1.247,3115,3884.41,18.75,2024-10-14,2024-10-30,2024-10-14,APPROVED,2026-05-05T00:00:29.878615
PROMO00537,CUST005,PROD011,NAV2,New Product Launch,1.49,1.3833,7.16,0.1067,572,61.03,20.62,2024-06-21,2024-07-06,2024-06-21,APPROVED,2026-05-05T00:00:29.878625
PROMO00538,CUST005,PROD011,NAV2,Seasonal Promotion,1.49,1.2036,19.22,0.2864,2497,715.14,15.69,2024-04-06,2024-04-20,2024-04-06,APPROVED,2026-05-05T00:00:29.878635
PROMO00539,CUST001,PROD013,NAV1,Bundle Deal,1.89,1.4714,22.15,0.4186,4965,2078.35,7.78,2024-07-25,2024-08-05,2024-07-25,APPROVED,2026-05-05T00:00:29.878645
PROMO00540,CUST012,PROD001,CLOUDSUITE,Retailer Event,1.09,0.8926,18.11,0.1974,2471,487.78,11.18,2024-05-12,2024-05-20,2024-05-12,APPROVED,2026-05-05T00:00:29.878659
PROMO00541,CUST010,PROD012,NAV2,Bundle Deal,4.49,3.372,24.9,1.118,1605,1794.39,23.53,2024-06-24,2024-07-22,2024-06-24,APPROVED,2026-05-05T00:00:29.878669
PROMO00542,CUST009,PROD011,CLOUDSUITE,New Product Launch,1.49,1.1816,20.7,0.3084,2986,920.88,28.82,2024-09-16,2024-10-14,2024-09-16,APPROVED,2026-05-05T00:00:29.878680
PROMO00543,CUST009,PROD003,CLOUDSUITE,Bundle Deal,2.29,2.0408,10.88,0.2492,3906,973.38,5.35,2024-03-06,2024-03-30,2024-03-06,APPROVED,2026-05-05T00:00:29.878690
PROMO00544,CUST003,PROD011,CLOUDSUITE,New Product Launch,1.49,1.1474,22.99,0.3426,781,267.57,3.93,2024-04-23,2024-05-09,2024-04-23,APPROVED,2026-05-05T00:00:29.878703
PROMO00545,CUST007,PROD013,M3_V133,Clearance,1.89,1.4602,22.74,0.4298,3094,1329.8,6.76,2024-05-13,2024-05-23,2024-05-13,APPROVED,2026-05-05T00:00:29.878714
